episode_id,state_id,task,round,observed_persistence_logit,predicted_persistence_logit,termination_advantage,estimated_continue_value,estimated_outside_value,cost_component,progress_component,commitment_input_state_0,commitment_input_state_1,commitment_input_state_2
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:69,bandit,69,6.46393946547494,4.028446800511309,1.255813953488372,1.255813953488372,0.0,0.0,3.0,1.255813953488372,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:70,bandit,70,6.626929081345374,4.028446800511309,1.255813953488372,1.255813953488372,0.0,0.0,3.0,1.255813953488372,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:71,bandit,71,5.563261687518224,2.901824404346546,1.1818181818181817,1.1818181818181817,0.0,0.0,-2.0,1.1818181818181817,0.0,-2.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:72,bandit,72,5.156150136248314,2.884849415669021,1.1111111111111112,1.1111111111111112,0.0,0.0,-2.0,1.1111111111111112,0.0,-2.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:73,bandit,73,4.951413277982752,2.8686124699774753,1.0434782608695654,1.0434782608695654,0.0,0.0,-2.0,1.0434782608695654,0.0,-2.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:74,bandit,74,4.451413277982752,2.853066458145144,0.978723404255319,0.978723404255319,0.0,0.0,-2.0,0.978723404255319,0.0,-2.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:75,bandit,75,6.376928011042974,3.97203386575554,1.0208333333333337,1.0208333333333337,0.0,0.0,3.0,1.0208333333333337,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:76,bandit,76,6.031150136248314,2.8631759926253952,1.0208333333333337,1.0208333333333337,0.0,0.0,-2.0,1.0208333333333337,0.0,-2.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:77,bandit,77,6.850412651601648,3.9817307661753722,1.0612244897959182,1.0612244897959182,0.0,0.0,3.0,1.0612244897959182,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:78,bandit,78,6.660224150438086,3.9910397905784114,1.1,1.1,0.0,0.0,3.0,1.1,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:79,bandit,79,6.612822278771571,3.9999837552009394,1.1372549019607845,1.1372549019607845,0.0,0.0,3.0,1.1372549019607845,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:80,bandit,80,6.475206558916746,4.008583721184139,1.173076923076923,1.173076923076923,0.0,0.0,3.0,1.173076923076923,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:81,bandit,81,6.46393946547494,4.016859160149105,1.207547169811321,1.207547169811321,0.0,0.0,3.0,1.207547169811321,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:82,bandit,82,5.80474463538566,2.893741076404867,1.1481481481481484,1.1481481481481484,0.0,0.0,-2.0,1.1481481481481484,0.0,-2.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:83,bandit,83,6.83893946547494,4.01068227747669,1.1818181818181817,1.1818181818181817,0.0,0.0,3.0,1.1818181818181817,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:84,bandit,84,6.578889734292549,4.0184769151347375,1.2142857142857144,1.2142857142857144,0.0,0.0,3.0,1.2142857142857144,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:85,bandit,85,5.785224150438086,2.8960809871248268,1.1578947368421053,1.1578947368421053,0.0,0.0,-2.0,1.1578947368421053,0.0,-2.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:86,bandit,86,5.688261687518224,2.8960809871248268,1.1578947368421053,1.1578947368421053,0.0,0.0,-2.0,1.1578947368421053,0.0,-2.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:87,bandit,87,7.21393946547494,4.012563741738978,1.1896551724137931,1.1896551724137931,0.0,0.0,3.0,1.1896551724137931,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:88,bandit,88,6.58893946547494,4.0199301526642035,1.220338983050847,1.220338983050847,0.0,0.0,3.0,1.220338983050847,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:89,bandit,89,6.8199361996449746,4.027051016558589,1.25,1.25,0.0,0.0,3.0,1.25,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:90,bandit,90,6.001928011042974,2.9054022708125347,1.19672131147541,1.19672131147541,0.0,0.0,-2.0,1.19672131147541,0.0,-2.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:91,bandit,91,5.910224150438086,2.893024006990686,1.1451612903225803,1.1451612903225803,0.0,0.0,-2.0,1.1451612903225803,0.0,-2.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:92,bandit,92,6.975206558916746,4.008950135774902,1.1746031746031744,1.1746031746031744,0.0,0.0,3.0,1.1746031746031744,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:93,bandit,93,6.6949361996449746,4.015797508439784,1.203125,1.203125,0.0,0.0,3.0,1.203125,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:94,bandit,94,6.561967589003199,4.022434192714977,1.2307692307692308,1.2307692307692308,0.0,0.0,3.0,1.2307692307692308,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:95,bandit,95,6.554882179158078,4.028869765345467,1.2575757575757578,1.2575757575757578,0.0,0.0,3.0,1.2575757575757578,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:96,bandit,96,6.0699361996449746,2.9083393253741674,1.2089552238805972,1.2089552238805972,0.0,0.0,-2.0,1.2089552238805972,0.0,-2.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:97,bandit,97,6.804882179158078,4.023520504207592,1.2352941176470589,1.2352941176470589,0.0,0.0,3.0,1.2352941176470589,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:98,bandit,98,6.54858735157374,4.0296605256875875,1.2608695652173911,1.2608695652173911,0.0,0.0,3.0,1.2608695652173911,0.0,3.0
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:99,bandit,99,6.417999079229087,4.035625117982441,1.2857142857142856,1.2857142857142856,0.0,0.0,3.0,1.2857142857142856,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:0,bandit,0,4.203889734292549,3.181680162779613,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:1,bandit,1,4.42870067827652,4.047057253214244,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:2,bandit,2,3.201413277982752,4.147088436492515,1.75,1.75,0.0,0.0,3.0,1.75,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:3,bandit,3,3.42974463538566,2.858174433461482,1.0,1.0,0.0,0.0,-2.0,1.0,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:4,bandit,4,2.2254126516016477,2.858174433461482,1.0,1.0,0.0,0.0,-2.0,1.0,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:5,bandit,5,4.001929081345374,4.047057253214244,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:6,bandit,6,2.701413277982752,4.047057253214244,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:7,bandit,7,2.8825990353171704,4.104217929373256,1.5714285714285716,1.5714285714285716,0.0,0.0,3.0,1.5714285714285716,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:8,bandit,8,2.767675057605601,4.104217929373256,1.5714285714285716,1.5714285714285716,0.0,0.0,3.0,1.5714285714285716,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:9,bandit,9,2.0537006782765204,2.9953600562431117,1.5714285714285716,1.5714285714285716,0.0,0.0,-2.0,1.5714285714285716,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:10,bandit,10,2.656150136248314,2.8881837884449633,1.125,1.125,0.0,0.0,-2.0,1.125,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:11,bandit,11,2.0231232641398407,2.8881837884449633,1.125,1.125,0.0,0.0,-2.0,1.125,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:12,bandit,12,4.075939419878843,4.047057253214244,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:13,bandit,13,3.7234445810050545,4.047057253214244,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:14,bandit,14,4.224076984180108,4.087069726525552,1.5,1.5,0.0,0.0,3.0,1.5,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:15,bandit,15,3.6481232641398407,2.978211853395408,1.5,1.5,0.0,0.0,-2.0,1.5,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:16,bandit,16,4.281150136248314,4.087069726525552,1.5,1.5,0.0,0.0,3.0,1.5,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:17,bandit,17,3.474076984180108,2.901824404346546,1.1818181818181817,1.1818181818181817,0.0,0.0,-2.0,1.1818181818181817,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:18,bandit,18,4.7234445810050545,4.01068227747669,1.1818181818181817,1.1818181818181817,0.0,0.0,3.0,1.1818181818181817,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:19,bandit,19,4.3484445810050545,4.01068227747669,1.1818181818181817,1.1818181818181817,0.0,0.0,3.0,1.1818181818181817,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:20,bandit,20,3.7731232641398407,2.838168196805827,0.9166666666666664,0.9166666666666664,0.0,0.0,-2.0,0.9166666666666664,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:21,bandit,21,3.224076984180108,2.838168196805827,0.9166666666666664,0.9166666666666664,0.0,0.0,-2.0,0.9166666666666664,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:22,bandit,22,4.575939419878843,3.9854996019660764,1.076923076923077,1.076923076923077,0.0,0.0,3.0,1.076923076923077,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:23,bandit,23,3.8825990353171704,2.876641728835932,1.076923076923077,1.076923076923077,0.0,0.0,-2.0,1.076923076923077,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:24,bandit,24,4.67870067827652,3.9854996019660764,1.076923076923077,1.076923076923077,0.0,0.0,3.0,1.076923076923077,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:25,bandit,25,3.9734445810050545,2.8238780277660744,0.8571428571428572,0.8571428571428572,0.0,0.0,-2.0,0.8571428571428572,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:26,bandit,26,4.80370067827652,3.967032306591626,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:27,bandit,27,3.974076984180108,2.858174433461482,1.0,1.0,0.0,0.0,-2.0,1.0,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:28,bandit,28,3.700939419878843,2.858174433461482,1.0,1.0,0.0,0.0,-2.0,1.0,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:29,bandit,29,3.3825990353171704,2.858174433461482,1.0,1.0,0.0,0.0,-2.0,1.0,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:30,bandit,30,4.011871006114902,2.813160400986259,0.8125,0.8125,0.0,0.0,-2.0,0.8125,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:31,bandit,31,3.849076984180108,2.7734421370375335,0.6470588235294117,0.6470588235294117,0.0,0.0,-2.0,0.6470588235294117,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:32,bandit,32,3.0231232641398407,2.7381370135275556,0.5,0.5,0.0,0.0,-2.0,0.5,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:33,bandit,33,3.5231232641398407,2.7381370135275556,0.5,0.5,0.0,0.0,-2.0,0.5,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:34,bandit,34,3.575939419878843,2.706548218808101,0.3684210526315787,0.3684210526315787,0.0,0.0,-2.0,0.3684210526315787,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:35,bandit,35,4.13259903531717,2.706548218808101,0.3684210526315787,0.3684210526315787,0.0,0.0,-2.0,0.3684210526315787,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:36,bandit,36,4.63259903531717,3.8154060919382453,0.3684210526315787,0.3684210526315787,0.0,0.0,3.0,0.3684210526315787,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:37,bandit,37,4.648123264139841,2.706548218808101,0.3684210526315787,0.3684210526315787,0.0,0.0,-2.0,0.3684210526315787,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:38,bandit,38,4.450939419878843,2.706548218808101,0.3684210526315787,0.3684210526315787,0.0,0.0,-2.0,0.3684210526315787,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:39,bandit,39,4.273123264139841,2.706548218808101,0.3684210526315787,0.3684210526315787,0.0,0.0,-2.0,0.3684210526315787,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:40,bandit,40,5.148123264139841,3.8469948866576997,0.5,0.5,0.0,0.0,3.0,0.5,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:41,bandit,41,5.136871006114902,2.709556675448049,0.3809523809523809,0.3809523809523809,0.0,0.0,-2.0,0.3809523809523809,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:42,bandit,42,5.13259903531717,3.8184145485781933,0.3809523809523809,0.3809523809523809,0.0,0.0,3.0,0.3809523809523809,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:43,bandit,43,5.011871006114902,2.683574549921225,0.2727272727272729,0.2727272727272729,0.0,0.0,-2.0,0.2727272727272729,0.0,-2.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:44,bandit,44,5.63259903531717,3.7924324230513697,0.2727272727272729,0.2727272727272729,0.0,0.0,3.0,0.2727272727272729,0.0,3.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:45,bandit,45,5.17870067827652,2.6598517396576034,0.1739130434782607,0.1739130434782607,0.0,0.0,-2.0,0.1739130434782607,0.0,-2.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:0,bandit,0,4.203889734292549,3.181680162779613,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:1,bandit,1,4.42870067827652,4.047057253214244,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:2,bandit,2,3.6368710061149017,2.7381370135275556,0.5,0.5,0.0,0.0,-2.0,0.5,0.0,-2.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:3,bandit,3,4.100206558916746,4.047057253214244,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:4,bandit,4,3.392675057605601,4.047057253214244,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:5,bandit,5,3.251928011042974,4.047057253214244,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:6,bandit,6,2.974076984180108,2.9381993800840993,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:7,bandit,7,5.151300195186874,4.147088436492515,1.75,1.75,0.0,0.0,3.0,1.75,0.0,3.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:8,bandit,8,3.599076984180108,3.038230563362371,1.75,1.75,0.0,0.0,-2.0,1.75,0.0,-2.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:9,bandit,9,4.5699361996449746,4.147088436492515,1.75,1.75,0.0,0.0,3.0,1.75,0.0,3.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:10,bandit,10,3.3868710061149017,3.038230563362371,1.75,1.75,0.0,0.0,-2.0,1.75,0.0,-2.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:11,bandit,11,4.1949361996449746,4.147088436492515,1.75,1.75,0.0,0.0,3.0,1.75,0.0,3.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:12,bandit,12,3.4754126516016477,3.038230563362371,1.75,1.75,0.0,0.0,-2.0,1.75,0.0,-2.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:13,bandit,13,3.156150136248314,3.038230563362371,1.75,1.75,0.0,0.0,-2.0,1.75,0.0,-2.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:14,bandit,14,3.0352241504380864,3.038230563362371,1.75,1.75,0.0,0.0,-2.0,1.75,0.0,-2.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:15,bandit,15,2.326413277982752,3.038230563362371,1.75,1.75,0.0,0.0,-2.0,1.75,0.0,-2.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:16,bandit,16,2.474076984180108,2.858174433461482,1.0,1.0,0.0,0.0,-2.0,1.0,0.0,-2.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:17,bandit,17,3.031150136248314,2.858174433461482,1.0,1.0,0.0,0.0,-2.0,1.0,0.0,-2.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:18,bandit,18,4.453889734292549,3.967032306591626,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:19,bandit,19,4.0699361996449746,3.967032306591626,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:20,bandit,20,4.776300195186874,3.967032306591626,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:21,bandit,21,4.526300195186874,3.967032306591626,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0
seed-12123-pa-0.35-pb-0.50,seed-12123-pa-0.35-pb-0.50:0,bandit,0,4.203889734292549,3.181680162779613,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0
seed-12123-pa-0.35-pb-0.50,seed-12123-pa-0.35-pb-0.50:1,bandit,1,4.42870067827652,4.047057253214244,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12123-pa-0.35-pb-0.50,seed-12123-pa-0.35-pb-0.50:2,bandit,2,2.501928011042974,2.9381993800840993,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12123-pa-0.35-pb-0.50,seed-12123-pa-0.35-pb-0.50:3,bandit,3,2.6368710061149017,4.147088436492515,1.75,1.75,0.0,0.0,3.0,1.75,0.0,3.0
seed-12123-pa-0.35-pb-0.50,seed-12123-pa-0.35-pb-0.50:4,bandit,4,1.2254126516016477,3.038230563362371,1.75,1.75,0.0,0.0,-2.0,1.75,0.0,-2.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:0,bandit,0,4.203889734292549,3.181680162779613,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:1,bandit,1,4.42870067827652,4.047057253214244,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:2,bandit,2,3.201413277982752,4.147088436492515,1.75,1.75,0.0,0.0,3.0,1.75,0.0,3.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:3,bandit,3,3.4878222787715707,4.207107146459479,2.0,2.0,0.0,0.0,3.0,2.0,0.0,3.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:4,bandit,4,2.826413277982752,2.9381993800840993,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:5,bandit,5,4.96393946547494,4.047057253214244,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:6,bandit,6,4.08893946547494,4.104217929373256,1.5714285714285716,1.5714285714285716,0.0,0.0,3.0,1.5714285714285716,0.0,3.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:7,bandit,7,3.6949361996449746,4.147088436492515,1.75,1.75,0.0,0.0,3.0,1.75,0.0,3.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:8,bandit,8,2.1269290813453736,3.038230563362371,1.75,1.75,0.0,0.0,-2.0,1.75,0.0,-2.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:9,bandit,9,4.001928011042974,4.18043216425194,1.8888888888888888,1.8888888888888888,0.0,0.0,3.0,1.8888888888888888,0.0,3.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:10,bandit,10,3.4754126516016477,4.207107146459479,2.0,2.0,0.0,0.0,3.0,2.0,0.0,3.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:11,bandit,11,3.6004126516016477,4.228932131902011,2.090909090909091,2.090909090909091,0.0,0.0,3.0,2.090909090909091,0.0,3.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:12,bandit,12,3.325939419878843,3.038230563362371,1.75,1.75,0.0,0.0,-2.0,1.75,0.0,-2.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:13,bandit,13,3.0681471805599436,2.968978205708183,1.4615384615384617,1.4615384615384617,0.0,0.0,-2.0,1.4615384615384617,0.0,-2.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:14,bandit,14,2.4287006782765204,2.968978205708183,1.4615384615384617,1.4615384615384617,0.0,0.0,-2.0,1.4615384615384617,0.0,-2.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:15,bandit,15,3.200939419878843,2.909619042004593,1.2142857142857144,1.2142857142857144,0.0,0.0,-2.0,1.2142857142857144,0.0,-2.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:16,bandit,16,5.203889734292549,4.0184769151347375,1.2142857142857144,1.2142857142857144,0.0,0.0,3.0,1.2142857142857144,0.0,3.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:17,bandit,17,5.001928011042974,4.047057253214244,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:18,bandit,18,4.600206558916746,4.072065049033812,1.4375,1.4375,0.0,0.0,3.0,1.4375,0.0,3.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:19,bandit,19,4.474076984180108,2.914662631077447,1.2352941176470589,1.2352941176470589,0.0,0.0,-2.0,1.2352941176470589,0.0,-2.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:20,bandit,20,5.578889734292549,4.047057253214244,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:21,bandit,21,4.71393946547494,4.06811644969388,1.4210526315789471,1.4210526315789471,0.0,0.0,3.0,1.4210526315789471,0.0,3.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:22,bandit,22,4.686967589003199,4.087069726525552,1.5,1.5,0.0,0.0,3.0,1.5,0.0,3.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:23,bandit,23,4.804882179158078,4.104217929373256,1.5714285714285716,1.5714285714285716,0.0,0.0,3.0,1.5714285714285716,0.0,3.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:24,bandit,24,4.67358735157374,4.119807204689351,1.6363636363636362,1.6363636363636362,0.0,0.0,3.0,1.6363636363636362,0.0,3.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:25,bandit,25,4.542999079229087,4.1340408908475235,1.6956521739130437,1.6956521739130437,0.0,0.0,3.0,1.6956521739130437,0.0,3.0
